tabblk2010,st,stusps,stname,cty,ctyname,trct,trctname,bgrp,bgrpname,cbsa,cbsaname,zcta,zctaname,stplc,stplcname,ctycsub,ctycsubname,stcd116,stcd116name,stsldl,stsldlname,stsldu,stslduname,stschool,stschoolname,stsecon,stseconname,trib,tribname,tsub,tsubname,stanrc,stanrcname,necta,nectaname,mil,milname,stwib,stwibname,blklatdd,blklondd,createdate
110010099052000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8858403,-76.9212285,20190826
110010099052001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8863562,-76.9233567,20190826
110010099052002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8849292,-76.9198193,20190826
110010099052003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8851203,-76.9213424,20190826
110010099052004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8846685,-76.9223990,20190826
110010099052005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8838901,-76.9225540,20190826
110010099052006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8832575,-76.9230128,20190826
110010099052007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8823788,-76.9236406,20190826
110010099052008,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099052,"2 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8813843,-76.9247712,20190826
110010099053005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099053,"3 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8818118,-76.9279370,20190826
110010099053006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099053,"3 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8811437,-76.9282538,20190826
110010099053002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099053,"3 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8824872,-76.9277918,20190826
110010099053003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099053,"3 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8821882,-76.9255428,20190826
110010099053004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099053,"3 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8815030,-76.9260275,20190826
110010099053001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009905,"99.05 (District of Columbia, DC)",110010099053,"3 (Tract 99.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8831620,-76.9276415,20190826
110010099061000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8897621,-76.9332484,20190826
110010099061001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8897659,-76.9353150,20190826
110010099061005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8879781,-76.9342432,20190826
110010099061006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8871160,-76.9340995,20190826
110010099061007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8867100,-76.9350560,20190826
110010099071000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099071,"1 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8810080,-76.9378395,20190826
110010099072004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8826154,-76.9366848,20190826
110010099072005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8816909,-76.9350514,20190826
110010076031000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007603,"76.03 (District of Columbia, DC)",110010076031,"1 (Tract 76.03, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8631349,-76.9497303,20190826
110010078092003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007809,"78.09 (District of Columbia, DC)",110010078092,"2 (Tract 78.09, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9021581,-76.9351602,20190826
110010099072000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8847826,-76.9382725,20190826
110010096011011,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009601,"96.01 (District of Columbia, DC)",110010096011,"1 (Tract 96.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9107547,-76.9369305,20190826
110010077032007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007703,"77.03 (District of Columbia, DC)",110010077032,"2 (Tract 77.03, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8834264,-76.9446209,20190826
110010076031003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007603,"76.03 (District of Columbia, DC)",110010076031,"1 (Tract 76.03, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8648517,-76.9511981,20190826
110010076031004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007603,"76.03 (District of Columbia, DC)",110010076031,"1 (Tract 76.03, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8636979,-76.9528673,20190826
110010076031005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007603,"76.03 (District of Columbia, DC)",110010076031,"1 (Tract 76.03, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8640438,-76.9541511,20190826
